window_idx,window_start,window_end,episode,end_total_asset,total_reward,total_cost,total_trades,sharpe
42,2013-05-07,2014-07-02,90,1137146.96,137146.96,1660.14,4207,1.106
42,2013-05-07,2014-07-02,100,1121957.06,121957.06,2185.17,3738,1.028
42,2013-05-07,2014-07-02,110,1104125.76,104125.76,2202.44,3058,0.898
42,2013-05-07,2014-07-02,120,1072696.78,72696.78,2544.35,2652,0.635
42,2013-05-07,2014-07-02,130,1092123.05,92123.05,2093.73,4481,0.782
42,2013-05-07,2014-07-02,140,1078602.2,78602.2,2526.25,3532,0.693
42,2013-05-07,2014-07-02,150,1094880.47,94880.47,1778.33,4494,0.811
42,2013-05-07,2014-07-02,160,1078841.36,78841.36,2341.72,4267,0.689
43,2013-06-05,2014-07-31,10,1144609.01,144609.01,1413.58,4282,1.219
43,2013-06-05,2014-07-31,20,1111907.4,111907.4,1161.6,4751,1.011
43,2013-06-05,2014-07-31,30,1115254.23,115254.23,1153.04,5109,1.03
43,2013-06-05,2014-07-31,40,1110379.46,110379.46,1141.31,5049,0.998
43,2013-06-05,2014-07-31,50,1107299.12,107299.12,1207.08,4954,0.962
43,2013-06-05,2014-07-31,60,1120386.7,120386.7,1594.48,4829,1.065
43,2013-06-05,2014-07-31,70,1128101.24,128101.24,1900.96,4223,1.12
43,2013-06-05,2014-07-31,80,1133821.07,133821.07,1997.54,4262,1.164
43,2013-06-05,2014-07-31,90,1093973.74,93973.74,1873.3,4184,0.894
43,2013-06-05,2014-07-31,100,1111005.07,111005.07,1857.54,4077,1.04
43,2013-06-05,2014-07-31,110,1105805.0,105805.0,2003.04,3930,0.992
43,2013-06-05,2014-07-31,120,1105565.96,105565.96,2161.23,3816,0.962
43,2013-06-05,2014-07-31,130,1109091.58,109091.58,1788.85,3505,0.961
43,2013-06-05,2014-07-31,140,1125037.06,125037.06,1741.83,3677,1.121
43,2013-06-05,2014-07-31,150,1130404.76,130404.76,1785.21,3826,1.2
43,2013-06-05,2014-07-31,160,1136566.56,136566.56,2421.35,3733,1.225
44,2013-07-03,2014-08-28,10,1119028.97,119028.97,1731.94,3938,1.087
44,2013-07-03,2014-08-28,20,1134409.58,134409.58,1232.56,5342,1.304
44,2013-07-03,2014-08-28,30,1130225.73,130225.73,1269.18,5364,1.259
44,2013-07-03,2014-08-28,40,1127972.26,127972.26,1303.13,5423,1.229
44,2013-07-03,2014-08-28,50,1128547.94,128547.94,1286.29,5098,1.234
44,2013-07-03,2014-08-28,60,1122458.23,122458.23,1174.1,4893,1.165
44,2013-07-03,2014-08-28,70,1139407.89,139407.89,1086.17,4913,1.302
44,2013-07-03,2014-08-28,80,1139330.23,139330.23,1083.61,4917,1.307
44,2013-07-03,2014-08-28,90,1136660.57,136660.57,1086.23,4914,1.273
44,2013-07-03,2014-08-28,100,1135432.34,135432.34,1099.89,4988,1.263
44,2013-07-03,2014-08-28,110,1135888.28,135888.28,1089.1,5060,1.27
44,2013-07-03,2014-08-28,120,1138638.54,138638.54,1089.24,5173,1.29
44,2013-07-03,2014-08-28,130,1119600.1,119600.1,1394.13,5173,1.153
44,2013-07-03,2014-08-28,140,1120119.78,120119.78,1387.06,5229,1.154
44,2013-07-03,2014-08-28,150,1115284.1,115284.1,1288.31,5244,1.106
44,2013-07-03,2014-08-28,160,1134694.98,134694.98,1361.2,5198,1.285
45,2013-08-01,2014-09-26,10,1087704.78,87704.78,1432.13,4268,0.806
45,2013-08-01,2014-09-26,20,1088487.15,88487.15,1274.55,5399,0.853
45,2013-08-01,2014-09-26,30,1082342.72,82342.72,1274.17,5196,0.809
45,2013-08-01,2014-09-26,40,1101948.33,101948.33,1905.27,5383,0.968
45,2013-08-01,2014-09-26,50,1075736.06,75736.06,1600.79,4995,0.74
45,2013-08-01,2014-09-26,60,1071081.14,71081.14,1655.48,4805,0.712
45,2013-08-01,2014-09-26,70,1089152.53,89152.53,1729.49,4753,0.826
45,2013-08-01,2014-09-26,80,1091969.93,91969.93,1812.78,4560,0.852
45,2013-08-01,2014-09-26,90,1089547.74,89547.74,2030.41,4177,0.801
45,2013-08-01,2014-09-26,100,1083561.68,83561.68,1813.52,4192,0.774
45,2013-08-01,2014-09-26,110,1096529.15,96529.15,2130.06,4334,0.915
45,2013-08-01,2014-09-26,120,1103998.09,103998.09,2750.51,4328,1.012
45,2013-08-01,2014-09-26,130,1101667.68,101667.68,2939.74,4452,0.95
45,2013-08-01,2014-09-26,140,1098609.74,98609.74,2646.68,4776,0.955
45,2013-08-01,2014-09-26,150,1090057.81,90057.81,2849.6,4350,0.867
45,2013-08-01,2014-09-26,160,1092861.45,92861.45,2580.89,4399,0.908
46,2013-08-29,2014-10-24,10,1157738.66,157738.66,1712.38,3942,1.463
46,2013-08-29,2014-10-24,20,1179025.34,179025.34,1157.29,5441,1.622
46,2013-08-29,2014-10-24,30,1186461.58,186461.58,1152.23,5035,1.663
46,2013-08-29,2014-10-24,40,1178178.36,178178.36,1243.56,5304,1.617
46,2013-08-29,2014-10-24,50,1184955.16,184955.16,1277.88,5166,1.673
46,2013-08-29,2014-10-24,60,1192126.36,192126.36,1244.01,5035,1.709
46,2013-08-29,2014-10-24,70,1173566.92,173566.92,1319.74,5008,1.561
46,2013-08-29,2014-10-24,80,1172334.51,172334.51,1446.79,4645,1.512
46,2013-08-29,2014-10-24,90,1181454.05,181454.05,1785.62,4465,1.604
46,2013-08-29,2014-10-24,100,1175053.88,175053.88,1533.4,4666,1.589
46,2013-08-29,2014-10-24,110,1178641.35,178641.35,1177.14,4567,1.619
46,2013-08-29,2014-10-24,120,1181706.67,181706.67,1272.13,4539,1.628
46,2013-08-29,2014-10-24,130,1179227.06,179227.06,1227.59,4497,1.582
46,2013-08-29,2014-10-24,140,1176711.36,176711.36,1077.86,4549,1.577
46,2013-08-29,2014-10-24,150,1174606.79,174606.79,1542.83,4705,1.588
46,2013-08-29,2014-10-24,160,1185413.54,185413.54,1683.03,4724,1.647
47,2013-09-27,2014-11-21,10,1146441.91,146441.91,1897.5,3872,1.358
47,2013-09-27,2014-11-21,20,1136561.64,136561.64,1351.38,4600,1.316
47,2013-09-27,2014-11-21,30,1127070.68,127070.68,1599.32,4811,1.214
47,2013-09-27,2014-11-21,40,1123445.99,123445.99,1749.32,4334,1.165
47,2013-09-27,2014-11-21,50,1125597.98,125597.98,1734.4,4407,1.192
47,2013-09-27,2014-11-21,60,1135897.11,135897.11,1737.63,3796,1.255
47,2013-09-27,2014-11-21,70,1143125.89,143125.89,1687.29,3854,1.325
47,2013-09-27,2014-11-21,80,1140534.34,140534.34,1271.14,3797,1.348
47,2013-09-27,2014-11-21,90,1156513.09,156513.09,1568.86,3790,1.459
47,2013-09-27,2014-11-21,100,1161574.66,161574.66,1528.13,3759,1.468
47,2013-09-27,2014-11-21,110,1160891.71,160891.71,2006.19,3742,1.468
47,2013-09-27,2014-11-21,120,1158205.03,158205.03,1529.0,3945,1.484
47,2013-09-27,2014-11-21,130,1154166.17,154166.17,2235.39,3671,1.4
47,2013-09-27,2014-11-21,140,1156142.12,156142.12,2266.74,3559,1.449
47,2013-09-27,2014-11-21,150,1166830.42,166830.42,2367.84,3704,1.546
47,2013-09-27,2014-11-21,160,1134090.07,134090.07,2553.92,4195,1.313
48,2013-10-25,2014-12-22,10,1103706.85,103706.85,1593.79,3629,0.928
48,2013-10-25,2014-12-22,20,1077986.99,77986.99,1085.09,4774,0.736
48,2013-10-25,2014-12-22,30,1080915.91,80915.91,1107.16,4889,0.752
48,2013-10-25,2014-12-22,40,1073450.27,73450.27,1098.76,4896,0.697
48,2013-10-25,2014-12-22,50,1079215.18,79215.18,1218.62,4812,0.768
48,2013-10-25,2014-12-22,60,1090452.7,90452.7,1193.8,4437,0.836
48,2013-10-25,2014-12-22,70,1079081.25,79081.25,1295.48,4443,0.758
48,2013-10-25,2014-12-22,80,1083259.2,83259.2,1618.01,4248,0.792
48,2013-10-25,2014-12-22,90,1109264.29,109264.29,1832.5,3944,1.005
48,2013-10-25,2014-12-22,100,1118824.73,118824.73,1761.91,3953,1.07
48,2013-10-25,2014-12-22,110,1114594.6,114594.6,1693.42,4057,1.02
48,2013-10-25,2014-12-22,120,1129662.74,129662.74,1746.19,4056,1.156
48,2013-10-25,2014-12-22,130,1127728.79,127728.79,1589.96,4094,1.124
48,2013-10-25,2014-12-22,140,1131647.28,131647.28,1425.53,3955,1.175
48,2013-10-25,2014-12-22,150,1161639.21,161639.21,1788.02,3934,1.399
48,2013-10-25,2014-12-22,160,1178279.18,178279.18,2025.45,3598,1.483
49,2013-11-22,2015-01-22,10,1145560.85,145560.85,2038.03,3995,1.26
49,2013-11-22,2015-01-22,20,1139619.21,139619.21,1205.35,5242,1.259
49,2013-11-22,2015-01-22,30,1125365.89,125365.89,1133.46,5929,1.139
49,2013-11-22,2015-01-22,40,1122080.49,122080.49,1178.7,5829,1.125
49,2013-11-22,2015-01-22,50,1131487.1,131487.1,1444.21,5636,1.187
49,2013-11-22,2015-01-22,60,1136605.61,136605.61,1370.4,5382,1.222
49,2013-11-22,2015-01-22,70,1123131.45,123131.45,1247.39,5274,1.132
49,2013-11-22,2015-01-22,80,1155220.42,155220.42,1312.08,5363,1.376
49,2013-11-22,2015-01-22,90,1154992.27,154992.27,1121.44,5350,1.355
49,2013-11-22,2015-01-22,100,1154084.89,154084.89,1115.48,5419,1.352
49,2013-11-22,2015-01-22,110,1167818.64,167818.64,1311.4,5330,1.455
49,2013-11-22,2015-01-22,120,1184030.51,184030.51,1489.31,5244,1.586
49,2013-11-22,2015-01-22,130,1188444.27,188444.27,1533.93,5197,1.595
49,2013-11-22,2015-01-22,140,1182572.24,182572.24,2681.12,4785,1.541
49,2013-11-22,2015-01-22,150,1194248.42,194248.42,2512.59,4316,1.709
49,2013-11-22,2015-01-22,160,1159310.48,159310.48,2709.82,4422,1.46
50,2013-12-23,2015-02-20,10,1142634.25,142634.25,1451.27,4372,1.194
50,2013-12-23,2015-02-20,20,1107845.24,107845.24,1017.88,6029,0.944
50,2013-12-23,2015-02-20,30,1108428.19,108428.19,1022.05,5983,0.952
50,2013-12-23,2015-02-20,40,1108446.41,108446.41,1017.59,5988,0.95
50,2013-12-23,2015-02-20,50,1127324.2,127324.2,1122.04,5740,1.085
50,2013-12-23,2015-02-20,60,1125193.67,125193.67,1103.68,5380,1.089
50,2013-12-23,2015-02-20,70,1183531.11,183531.11,1884.12,4636,1.514
50,2013-12-23,2015-02-20,80,1161140.58,161140.58,2255.02,4348,1.362
50,2013-12-23,2015-02-20,90,1190884.91,190884.91,2347.13,3988,1.568
50,2013-12-23,2015-02-20,100,1202050.52,202050.52,2321.25,4265,1.61
50,2013-12-23,2015-02-20,110,1202872.89,202872.89,2343.32,4132,1.597
50,2013-12-23,2015-02-20,120,1208417.87,208417.87,2395.3,4082,1.703
50,2013-12-23,2015-02-20,130,1234196.32,234196.32,2503.78,4483,1.807
50,2013-12-23,2015-02-20,140,1220610.94,220610.94,2769.72,3853,1.735
50,2013-12-23,2015-02-20,150,1241919.31,241919.31,2707.22,4137,1.874
50,2013-12-23,2015-02-20,160,1234188.68,234188.68,2593.2,4171,1.883
51,2014-01-23,2015-03-20,10,1167096.18,167096.18,1475.8,4472,1.314
51,2014-01-23,2015-03-20,20,1135194.81,135194.81,1218.83,4789,1.117
51,2014-01-23,2015-03-20,30,1122802.63,122802.63,1319.33,5012,1.045
51,2014-01-23,2015-03-20,40,1118371.75,118371.75,1281.54,4945,0.997
51,2014-01-23,2015-03-20,50,1128157.74,128157.74,1284.15,4857,1.071
51,2014-01-23,2015-03-20,60,1134727.95,134727.95,1363.84,4909,1.118
51,2014-01-23,2015-03-20,70,1142076.07,142076.07,1390.32,4866,1.17
51,2014-01-23,2015-03-20,80,1152183.56,152183.56,1187.26,4808,1.25
51,2014-01-23,2015-03-20,90,1145989.53,145989.53,1129.18,4746,1.216
51,2014-01-23,2015-03-20,100,1154278.33,154278.33,1116.77,4784,1.276
51,2014-01-23,2015-03-20,110,1153173.61,153173.61,1134.27,4894,1.269
51,2014-01-23,2015-03-20,120,1153404.76,153404.76,1195.89,4967,1.265
51,2014-01-23,2015-03-20,130,1154604.1,154604.1,1219.61,5034,1.261
51,2014-01-23,2015-03-20,140,1153252.15,153252.15,1251.15,4971,1.264
51,2014-01-23,2015-03-20,150,1147269.29,147269.29,1244.29,5000,1.228
51,2014-01-23,2015-03-20,160,1147964.57,147964.57,1229.52,5072,1.229
52,2014-02-21,2015-04-20,10,1174501.78,174501.78,1598.14,3979,1.324
52,2014-02-21,2015-04-20,20,1139663.95,139663.95,1328.83,5234,1.138
52,2014-02-21,2015-04-20,30,1147896.78,147896.78,1380.23,5117,1.216
52,2014-02-21,2015-04-20,40,1206982.83,206982.83,1713.11,4982,1.612
52,2014-02-21,2015-04-20,50,1188558.66,188558.66,1667.09,4820,1.475
52,2014-02-21,2015-04-20,60,1228216.13,228216.13,2175.91,4864,1.724
52,2014-02-21,2015-04-20,70,1228064.69,228064.69,1851.9,4729,1.718
52,2014-02-21,2015-04-20,80,1213971.84,213971.84,1878.86,4702,1.643
52,2014-02-21,2015-04-20,90,1215647.22,215647.22,1810.16,4618,1.636
52,2014-02-21,2015-04-20,100,1216264.91,216264.91,1619.24,4591,1.672
52,2014-02-21,2015-04-20,110,1217643.53,217643.53,1658.59,4573,1.668
52,2014-02-21,2015-04-20,120,1215943.54,215943.54,1841.46,4578,1.693
52,2014-02-21,2015-04-20,130,1209614.29,209614.29,1760.35,4578,1.623
52,2014-02-21,2015-04-20,140,1216736.96,216736.96,1488.31,4493,1.669
52,2014-02-21,2015-04-20,150,1214881.9,214881.9,1435.84,4456,1.651
52,2014-02-21,2015-04-20,160,1201937.31,201937.31,1526.0,4277,1.566
53,2014-03-21,2015-05-18,10,1202378.29,202378.29,1775.4,3837,1.552
53,2014-03-21,2015-05-18,20,1154893.72,154893.72,1073.16,4836,1.22
53,2014-03-21,2015-05-18,30,1153703.66,153703.66,1235.39,4974,1.201
53,2014-03-21,2015-05-18,40,1149404.82,149404.82,1215.48,5107,1.17
53,2014-03-21,2015-05-18,50,1188068.35,188068.35,1426.3,5053,1.435
53,2014-03-21,2015-05-18,60,1192479.95,192479.95,1275.4,5053,1.453
53,2014-03-21,2015-05-18,70,1191946.35,191946.35,1211.81,4986,1.432
53,2014-03-21,2015-05-18,80,1182723.25,182723.25,1291.44,4942,1.392
53,2014-03-21,2015-05-18,90,1203461.3,203461.3,1314.04,4820,1.521
53,2014-03-21,2015-05-18,100,1189935.1,189935.1,1315.91,4753,1.435
53,2014-03-21,2015-05-18,110,1193455.98,193455.98,1314.86,4759,1.459
53,2014-03-21,2015-05-18,120,1180281.67,180281.67,1312.76,4822,1.371
53,2014-03-21,2015-05-18,130,1186573.91,186573.91,1372.19,4756,1.389
53,2014-03-21,2015-05-18,140,1219209.64,219209.64,1538.5,4712,1.611
53,2014-03-21,2015-05-18,150,1225267.31,225267.31,1541.46,4725,1.635
53,2014-03-21,2015-05-18,160,1201824.57,201824.57,1488.96,4699,1.519
54,2014-04-21,2015-06-16,10,1190332.86,190332.86,1404.07,4197,1.455
54,2014-04-21,2015-06-16,20,1106844.47,106844.47,1167.83,5494,0.876
54,2014-04-21,2015-06-16,30,1117171.98,117171.98,1072.2,5786,0.953
54,2014-04-21,2015-06-16,40,1118443.94,118443.94,1074.06,5817,0.964
54,2014-04-21,2015-06-16,50,1129478.44,129478.44,1210.24,5836,1.041
54,2014-04-21,2015-06-16,60,1131237.63,131237.63,1145.01,5851,1.053
54,2014-04-21,2015-06-16,70,1120470.13,120470.13,1145.27,5737,0.98
54,2014-04-21,2015-06-16,80,1135066.01,135066.01,1226.17,5643,1.075
54,2014-04-21,2015-06-16,90,1124906.66,124906.66,1149.51,5726,1.001
54,2014-04-21,2015-06-16,100,1135119.35,135119.35,1158.95,5753,1.073
54,2014-04-21,2015-06-16,110,1134370.83,134370.83,1322.78,5756,1.074
54,2014-04-21,2015-06-16,120,1130660.97,130660.97,1485.72,5777,1.044
54,2014-04-21,2015-06-16,130,1149849.01,149849.01,1873.35,5765,1.157
54,2014-04-21,2015-06-16,140,1166855.78,166855.78,1848.55,5702,1.275
54,2014-04-21,2015-06-16,150,1170105.78,170105.78,1987.75,5643,1.302
54,2014-04-21,2015-06-16,160,1173569.44,173569.44,2047.2,5732,1.312
55,2014-05-19,2015-07-15,10,1231592.25,231592.25,1492.17,4409,1.661
55,2014-05-19,2015-07-15,20,1121171.9,121171.9,1103.94,5302,0.975
55,2014-05-19,2015-07-15,30,1129087.69,129087.69,1105.3,5551,1.029
55,2014-05-19,2015-07-15,40,1124558.5,124558.5,1167.08,5290,0.991
55,2014-05-19,2015-07-15,50,1130261.45,130261.45,1181.38,5334,1.035
55,2014-05-19,2015-07-15,60,1200068.06,200068.06,1533.53,4830,1.485
55,2014-05-19,2015-07-15,70,1187785.7,187785.7,2133.34,4790,1.395
55,2014-05-19,2015-07-15,80,1199565.28,199565.28,1985.76,4651,1.482
55,2014-05-19,2015-07-15,90,1205979.97,205979.97,1957.96,4591,1.532
55,2014-05-19,2015-07-15,100,1217610.6,217610.6,1925.54,4254,1.597
55,2014-05-19,2015-07-15,110,1173552.47,173552.47,1790.77,4720,1.342
55,2014-05-19,2015-07-15,120,1191418.48,191418.48,1806.77,4608,1.401
55,2014-05-19,2015-07-15,130,1194005.09,194005.09,1597.47,4809,1.432
55,2014-05-19,2015-07-15,140,1180982.76,180982.76,1644.4,4804,1.352
55,2014-05-19,2015-07-15,150,1175646.77,175646.77,1658.75,4921,1.306
55,2014-05-19,2015-07-15,160,1199658.07,199658.07,1822.16,4886,1.499
56,2014-06-17,2015-08-12,10,1112862.43,112862.43,1422.0,4572,0.883
56,2014-06-17,2015-08-12,20,1091831.19,91831.19,1158.4,5216,0.753
56,2014-06-17,2015-08-12,30,1099930.22,99930.22,1076.58,5351,0.811
56,2014-06-17,2015-08-12,40,1101422.68,101422.68,1076.0,5294,0.822
56,2014-06-17,2015-08-12,50,1098116.96,98116.96,1021.54,5282,0.799
56,2014-06-17,2015-08-12,60,1125219.59,125219.59,1280.68,4794,0.985
56,2014-06-17,2015-08-12,70,1117786.87,117786.87,1452.49,4825,0.931
56,2014-06-17,2015-08-12,80,1149851.11,149851.11,1470.64,4764,1.14
56,2014-06-17,2015-08-12,90,1110504.67,110504.67,1373.5,4721,0.894
56,2014-06-17,2015-08-12,100,1114132.94,114132.94,1257.74,4704,0.912
56,2014-06-17,2015-08-12,110,1114769.01,114769.01,1289.4,4709,0.919
56,2014-06-17,2015-08-12,120,1116058.86,116058.86,1397.81,4748,0.928
56,2014-06-17,2015-08-12,130,1117566.81,117566.81,1743.35,4994,0.94
56,2014-06-17,2015-08-12,140,1112831.79,112831.79,1826.32,5000,0.901
56,2014-06-17,2015-08-12,150,1131841.11,131841.11,1886.26,4651,1.009
56,2014-06-17,2015-08-12,160,1127925.91,127925.91,1997.51,4745,0.975
57,2014-07-16,2015-09-10,10,1196580.53,196580.53,1470.53,4378,1.389
57,2014-07-16,2015-09-10,20,1143954.64,143954.64,998.99,4762,1.089
57,2014-07-16,2015-09-10,30,1154275.97,154275.97,1108.01,4709,1.152
57,2014-07-16,2015-09-10,40,1141936.08,141936.08,1044.92,4576,1.068
57,2014-07-16,2015-09-10,50,1144845.25,144845.25,1052.65,4766,1.09
57,2014-07-16,2015-09-10,60,1155497.04,155497.04,1061.93,4842,1.157
57,2014-07-16,2015-09-10,70,1158776.01,158776.01,1318.22,4569,1.168
57,2014-07-16,2015-09-10,80,1166323.2,166323.2,1551.66,4598,1.231
57,2014-07-16,2015-09-10,90,1159329.87,159329.87,1709.04,4363,1.178
57,2014-07-16,2015-09-10,100,1216849.74,216849.74,1567.94,4361,1.499
57,2014-07-16,2015-09-10,110,1189588.26,189588.26,1712.06,4369,1.354
57,2014-07-16,2015-09-10,120,1182824.02,182824.02,1689.48,4418,1.311
57,2014-07-16,2015-09-10,130,1186206.84,186206.84,1533.08,4438,1.32
57,2014-07-16,2015-09-10,140,1179745.16,179745.16,1757.59,4421,1.255
57,2014-07-16,2015-09-10,150,1183406.19,183406.19,1754.17,4280,1.288
57,2014-07-16,2015-09-10,160,1180051.22,180051.22,2017.9,4420,1.276
58,2014-08-13,2015-10-08,10,1160420.12,160420.12,1487.22,4357,1.174
58,2014-08-13,2015-10-08,20,1097974.84,97974.84,1037.98,5776,0.779
58,2014-08-13,2015-10-08,30,1084865.71,84865.71,1023.87,5860,0.69
58,2014-08-13,2015-10-08,40,1069528.99,69528.99,1095.86,5759,0.583
58,2014-08-13,2015-10-08,50,1081198.66,81198.66,1089.32,5797,0.664
58,2014-08-13,2015-10-08,60,1114536.13,114536.13,1086.11,5510,0.889
58,2014-08-13,2015-10-08,70,1105897.69,105897.69,1385.65,5175,0.823
58,2014-08-13,2015-10-08,80,1106882.8,106882.8,1272.69,5241,0.83
58,2014-08-13,2015-10-08,90,1121359.4,121359.4,1231.62,5263,0.933
58,2014-08-13,2015-10-08,100,1099767.86,99767.86,1332.81,5258,0.782
58,2014-08-13,2015-10-08,110,1105464.72,105464.72,1360.93,4943,0.821
58,2014-08-13,2015-10-08,120,1125714.48,125714.48,1561.79,5073,0.953
58,2014-08-13,2015-10-08,130,1127743.51,127743.51,1750.74,5027,0.953
58,2014-08-13,2015-10-08,140,1132809.64,132809.64,1382.57,5122,0.996
58,2014-08-13,2015-10-08,150,1143126.0,143126.0,1470.7,5029,1.054
58,2014-08-13,2015-10-08,160,1137395.63,137395.63,1420.41,5083,1.023
59,2014-09-11,2015-11-05,10,1063000.01,63000.01,1533.71,4418,0.456
59,2014-09-11,2015-11-05,20,986219.45,-13780.55,1092.87,5601,-0.009
59,2014-09-11,2015-11-05,30,981300.13,-18699.87,1109.4,5440,-0.04
59,2014-09-11,2015-11-05,40,982315.76,-17684.24,1095.9,5342,-0.034
59,2014-09-11,2015-11-05,50,1007238.22,7238.22,1114.37,5295,0.125
59,2014-09-11,2015-11-05,60,1050035.07,50035.07,1430.5,4832,0.383
59,2014-09-11,2015-11-05,70,1081274.01,81274.01,1460.02,4545,0.564
