date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2023-04-24,153,1025132.6012739792,2069117.054294146,33875.3984375,2813533.8731283746,1030931.1367023335,2316253.819953768,1023507.115358512,3194392.2887556907
2023-04-25,153,1015347.8831686632,2049367.6803321731,33530.828125,2784915.45709168,1020444.8168264242,2292693.586292065,1013592.5201319887,3163448.579559642
2023-04-26,153,1008265.8205923692,2035073.3183755074,33301.87109375,2765899.345322506,1013476.9598160322,2277038.490774398,1005855.5600254955,3139301.3261290346
2023-04-27,153,1023722.9016966478,2066271.7312273907,33826.16015625,2809444.369283657,1029432.6664377849,2312887.1183858532,1022360.2142204447,3190812.780517368
2023-04-28,154,1000000.0,2066271.7312273907,34098.16015625,2832035.430903282,1000000.0,2312887.1183858532,1000000.0,3190812.780517368
2023-05-01,154,999118.410337067,2064450.1274283298,34051.69921875,2828176.6003813413,998637.4356479323,2309735.6608479843,998512.0977728163,3186065.1630747104
2023-05-02,154,991775.5289356234,2049277.7391627717,33684.53125,2797681.3275622823,987869.4655560709,2284830.5615313537,986682.8953831934,3148320.392906575
2023-05-03,154,983802.0553005678,2032802.3759909694,33414.23828125,2775232.0440608757,979942.5578428272,2266496.5187927587,981045.8926703124,3130333.7726065028
2023-05-04,154,974958.5073088,2014529.2027718266,33127.73828125,2751436.6795240277,971540.3449759993,2247063.148887137,972773.1961847636,3103937.1469310727
2023-05-05,154,989222.8038938828,2044003.1155714267,33674.37890625,2796838.120859195,987571.7268011505,2284141.925400454,987802.6210950307,3151893.228018579
2023-05-08,154,986558.5507505724,2038498.0446165707,33618.69140625,2792212.974741758,985938.5741693128,2280364.6277159187,987103.7813835135,3149663.361335537
2023-05-09,154,986208.9803236314,2037775.7371253096,33561.80859375,2787488.5514980624,984270.3664936101,2276506.2516719936,983892.3511266806,3139416.2886282946
2023-05-10,154,986007.469077904,2037359.3601347387,33531.328125,2784956.9847784806,983376.4628750475,2274438.7535075415,982841.8193083487,3136064.2382760206
2023-05-11,154,980592.1514128038,2026169.8423277256,33309.51171875,2766533.940286431,976871.2319407813,2259392.8886775523,974756.9283719211,3110266.8649469786
2023-05-12,154,981287.4769666978,2027606.573863737,33300.62109375,2765795.5261055045,976610.495732163,2258789.835259342,974225.7781441909,3108572.064011962
2023-05-15,154,982812.749267418,2030758.2009011393,33348.6015625,2769780.5618631137,978017.6235223468,2262044.3629991813,976293.8585095186,3115170.921272787
2023-05-16,154,972676.6694486924,2009814.305706242,33012.140625,2741835.672996719,968150.2014691271,2239222.1296406128,965912.8276747942,3082046.9954104037
2023-05-17,154,985876.4028776475,2037088.5417502292,33420.76953125,2775774.499469711,980134.1004354501,2266939.5351878586,976193.8926382118,3114851.948893006
2023-05-18,154,989116.2979353258,2043783.0453200531,33535.91015625,2785337.5470958035,983510.8405431974,2274749.5538852043,980794.6654076849,3129532.153446097
2023-05-19,154,985571.5432661364,2036458.6189529707,33426.62890625,2776261.152049408,980305.9388857697,2267336.9781260462,978440.7392040662,3122021.215631196
2023-05-22,154,981804.1547315904,2028674.1705234884,33286.578125,2764629.182089498,976198.6562462302,2257837.297017486,973836.4863758436,3107329.9068621695
2023-05-23,154,975084.3724745105,2014789.2744056806,33055.51171875,2745437.8753916337,969422.1496783929,2242164.0022690776,966599.5714430846,3084238.266203205
2023-05-24,154,966151.0489729234,1996330.600588442,32799.921875,2724209.765430212,961926.4419164845,2224827.2763433745,958071.6053260338,3057027.1229251004
2023-05-25,154,966861.1457975694,1997797.8535836425,32764.650390625,2721280.2791179647,960892.0317250438,2222434.802336464,954346.6354789764,3045141.441530068
2023-05-26,155,1000000.0,1997797.8535836425,33093.33984375,2748579.7044461556,1000000.0,2222434.802336464,1000000.0,3045141.441530068
2023-05-30,155,998501.2241680144,1994803.6024434986,33042.78125,2744380.5415534796,998472.2426328466,2219039.4611941767,999498.3707245222,3043613.909435026
2023-05-31,155,993118.8451396942,1984050.697173547,32908.26953125,2733208.62049891,994407.6266289892,2210006.11712907,997171.9826924648,3036529.7288295287
2023-06-01,155,999251.3380676268,1996302.1783820875,33061.5703125,2745941.07415904,999040.002266317,2220301.269962963,1001394.3110134315,3049387.3157794503
2023-06-02,155,1021487.1599060058,2040724.8555234694,33762.76171875,2804178.788371339,1020228.2960305811,2267390.871426792,1021937.682227783,3111944.7868130077
2023-06-05,155,1016857.5626617433,2031475.8560859251,33562.859375,2787575.824527355,1014187.7348574315,2253966.118049942,1014116.3754982407,3088127.8015639605
2023-06-06,155,1014272.0073181152,2026310.4391701033,33573.28125,2788441.4172491087,1014502.6584961216,2254666.0153046455,1016162.2285174403,3094357.7133760047
2023-06-07,155,1017393.8263946532,2032547.202620487,33665.01953125,2796060.7744718925,1017274.7655630765,2260826.842526049,1020702.3345157746,3108182.978300472
2023-06-08,155,1021106.762109375,2039964.8976218526,33833.609375,2810063.066929978,1022369.1393720061,2272148.756175125,1025464.5048942767,3122684.4606716754
2023-06-09,155,1022078.621697998,2041906.4766219882,33876.78125,2813648.723137183,1023673.6881181839,2275048.030709975,1025957.9227558018,3124186.987849796
2023-06-12,155,1027233.5315185548,2052204.9443969138,34066.328125,2829391.609655317,1029401.3322875224,2287777.3464473127,1033182.7896434653,3146187.729418959
2023-06-13,155,1033678.5515838624,2065080.791649689,34212.12109375,2841500.4991433294,1033806.8401461538,2297568.300434302,1038584.5014649362,3162636.7059417227
2023-06-14,155,1022363.0758148192,2042474.7584460166,33979.328125,2822165.792151981,1026772.4045210665,2281934.7258863123,1038306.4565461633,3161790.0198369604
2023-06-15,155,1037526.9576507568,2072769.1290298488,34408.05859375,2857774.1614083853,1039727.5934132801,2310726.788551211,1050396.4312570244,3198605.702856054
2023-06-16,155,1033352.1782165528,2064428.763637011,34299.12109375,2848726.3166466653,1036435.76791261,2303410.9209953025,1049191.8304098614,3194937.522895856
2023-06-20,155,1028263.6415344238,2054262.8959755718,34053.87109375,2828356.9862708817,1029024.9111916518,2286940.7751035164,1038082.1795877293,3161107.0647764527
2023-06-21,155,1027222.6962524414,2052183.2977255292,33951.51953125,2819856.1390087404,1025932.096656061,2280067.196442447,1032584.7718557628,3144366.6806708537
2023-06-22,155,1026520.643258667,2050780.7377614647,33946.7109375,2819456.7594583365,1025786.792683337,2279744.267836548,1032227.6590486368,3143279.2216625735
2023-06-23,155,1018864.5623260498,2035485.4357074194,33727.4296875,2801244.273315768,1019160.6482374959,2265018.093814802,1026349.2341178248,3125378.5862948345
2023-06-26,155,1018512.2522979736,2034781.5914895332,33714.7109375,2800187.9127827734,1018776.3186394543,2264163.946340546,1027169.9144610991,3127877.6740183877
2023-06-27,156,1000000.0,2034781.5914895332,33926.73828125,2817797.923031677,1000000.0,2264163.946340546,1000000.0,3127877.6740183877
2023-06-28,156,998117.0851715088,2030950.2710581769,33852.66015625,2811645.336684099,997816.526764645,2259220.2049632557,998259.4495040005,3122433.4449814493
2023-06-29,156,1004356.3328666686,2043645.777413031,34122.421875,2834050.49701828,1005767.8280808429,2277223.254729881,1005087.896963172,3143791.9933371996
2023-06-30,156,1012200.0167108154,2059605.960908565,34407.6015625,2857736.2025071695,1014173.5782928403,2296255.25130183,1013242.3729438977,3169298.1967006307
2023-07-03,156,1012984.7106576536,2061202.641706545,34418.46875,2858638.78082498,1014493.8916518762,2296980.4932608902,1014348.596290604,3172758.328009271
2023-07-05,156,1008394.2541680908,2051862.0653450487,34288.640625,2847855.8573991144,1010667.171737815,2288316.17199873,1009916.6569129832,3158895.763777408
2023-07-06,156,997209.0204263304,2029102.557630807,33922.26171875,2817426.1204607887,999868.0520814323,2263865.19462053,998217.1402380108,3122301.106772956
2023-07-07,156,992964.352602539,2020465.5856809684,33734.87890625,2801862.970962089,994344.8918251586,2251359.8542984147,992027.0485921444,3102939.2573137227
2023-07-10,156,1000574.8714547728,2035951.3293431778,33944.3984375,2819264.693906883,1000520.5379928835,2265342.529696733,997397.3101257478,3119736.7784683206
2023-07-11,156,1010566.6787133788,2056282.474818701,34261.421875,2845595.1939488966,1009864.891548828,2286499.6781199616,1007630.6418942536,3151745.3884378527
2023-07-12,156,1015569.4176812744,2066461.955977602,34347.4296875,2852738.6049487377,1012399.9956247635,2292239.569368916,1009803.2763780754,3158541.1233336013
2023-07-13,156,1018393.5982766724,2072208.54666416,34395.140625,2856701.254687681,1013806.2887114872,2295423.647473864,1011580.1106465658,3164098.843572444
2023-07-14,156,1023829.051104126,2083268.5060188724,34509.03125,2866160.4830967714,1017163.2464023754,2303024.3500469634,1009517.581981867,3157647.5062101088
2023-07-17,156,1027585.9142175292,2090912.901923771,34585.3515625,2872499.2951648473,1019412.8087348139,2308117.7279751166,1009882.2636625065,3158788.185897105
2023-07-18,156,1041187.731005249,2118589.6283342363,34951.9296875,2902945.5782908825,1030217.8004189864,2332582.0005869293,1017841.2249391369,3183682.843182654
2023-07-19,156,1044912.5933633422,2126168.909691317,35061.2109375,2912021.9733372787,1033438.895506114,2339875.0879509384,1023154.3513537725,3200301.65267423
2023-07-20,156,1046178.0324121092,2128743.8017729,35225.1796875,2925640.45912751,1038271.9197904031,2350817.847287214,1027465.5146699663,3213786.4441599995
2023-07-21,156,1046240.219866333,2128870.3396599763,35227.69140625,2925849.070866673,1038345.9533956727,2350985.471507083,1029178.2932988851,3219143.8061939306
2023-07-24,156,1052684.5655770877,2141983.1756814145,35411.23828125,2941093.625143198,1043756.0483325457,2363234.8134094304,1033204.485469858,3231737.242796825
2023-07-25,156,1053621.0402780152,2143888.6971637574,35438.0703125,2943322.1695231553,1044546.9298793528,2365025.498893537,1034851.6400524967,3236889.3408415173
2023-07-26,157,1000000.0,2143888.6971637574,35520.12109375,2950136.927814174,1000000.0,2365025.498893537,1000000.0,3236889.3408415173
2023-07-27,157,996813.6203590392,2137057.453866629,35282.71875,2930419.387460131,993316.3982430293,2349218.6103138514,992406.5022174651,3212310.0288095265
2023-07-28,157,999478.8836605072,2142771.4817336113,35459.2890625,2945084.5007317634,998287.3923461735,2360975.1381226373,999625.2718787185,3235676.3873800277
2023-07-31,157,1002870.1325019076,2150041.9417939596,35559.53125,2953410.153065214,1001109.516382165,2367649.5334287975,1001443.556837313,3241561.9745811145
2023-08-01,157,1007325.8940498354,2159594.5986138186,35630.6796875,2959319.4131229436,1003112.5624109838,2372386.7883624113,1002012.829314459,3243404.646594423
2023-08-02,157,996519.1093513492,2136426.0550460517,35282.51953125,2930402.8412724216,993310.7896261703,2349205.3457919667,991870.9009231065,3210576.346688876
2023-08-03,157,993604.9518463135,2130178.4257092513,35215.890625,2924868.9525711644,991434.9822190349,2344769.013443078,990267.8385032234,3205387.411029253
2023-08-04,157,990917.7575904848,2124417.3803170966,35065.62109375,2912388.2605122635,987204.4355141579,2334763.662611784,985626.1513400472,3190362.783327247
2023-08-07,157,1004031.2124473574,2152531.1679655127,35473.12890625,2946233.9741250067,998677.0262585544,2361896.632260652,995535.9084282938,3222439.570416521
2023-08-08,157,998833.1680175784,2141387.1392651545,35314.48828125,2933058.017747246,994210.8076727198,2351333.9114215206,992614.1902400946,3212982.291956196
2023-08-09,157,994630.3987724306,2132376.869783695,35123.359375,2917183.7350325943,988829.9446473505,2338608.0331604686,987433.2937181024,3196212.3032281566
2023-08-10,157,996017.7638923648,2135351.226183161,35176.1484375,2921568.1503406083,990316.1181421049,2342122.871371343,990187.6830582321,3205127.95672375
2023-08-11,157,999207.0846435548,2142188.774893267,35281.3984375,2930309.7284121728,993279.2274097286,2349130.70034528,993271.556102309,3215110.1125086313
2023-08-14,157,999608.9506484988,2143050.330879041,35307.62890625,2932488.309793948,994017.695296163,2350877.195726812,994265.8364083597,3218328.4878330952
2023-08-15,157,990164.0547439576,2122801.5253034066,34946.390625,2902485.529385543,983847.7333104883,2326824.976307913,983129.825892111,3182282.4540935513
2023-08-16,157,984892.3332092288,2111499.541090507,34765.73828125,2887481.3814833886,978761.8175481745,2314796.6558448165,977701.106647902,3164710.29063755
2023-08-17,157,975832.634604645,2092076.5556524293,34474.828125,2863319.7297715554,970571.8072866051,2295427.0727400053,971693.0026390105,3145262.7228125017
2023-08-18,157,976536.6804496768,2093585.9515818781,34500.66015625,2865465.2187779117,971299.0579393216,2297147.0390777667,972704.728464303,3148537.5673522446
2023-08-21,157,975584.0902702332,2091543.7042631397,34463.69140625,2862394.765435079,970258.2746068991,2294685.559957764,971560.7153721743,3144834.52356855
2023-08-22,157,971584.9644042972,2082970.0235206243,34288.828125,2847871.4302816647,965335.338652135,2283042.690895327,966465.0460492821,3128340.4058528272
2023-08-23,158,1000000.0,2082970.0235206243,34472.98046875,2863166.2719914247,1000000.0,2283042.690895327,1000000.0,3128340.4058528272
2023-08-24,158,995295.591744232,2073170.8821454565,34099.421875,2832140.2234254437,989163.7279785357,2258303.0192601695,988451.1828015149,3092211.774370998
2023-08-25,158,1000544.6693572996,2084104.5534646092,34346.8984375,2852694.4817815116,996342.5839734313,2274692.653968306,996096.74406138,3116129.6925856574
2023-08-28,158,1006776.6831922148,2097085.651468904,34559.98046875,2870392.08949476,1002523.7156409748,2288804.4414433525,1002735.0049912803,3136896.432477258
2023-08-29,158,1014771.234873104,2113738.0629716823,34852.671875,2894701.6835908215,1011014.1740309977,2308188.5204130453,1011838.0605917461,3165373.8891289206
2023-08-30,158,1016158.1374190327,2116626.9394003963,34890.23828125,2897821.775496783,1012103.908824427,2310676.4314681985,1013271.1425258005,3169857.0572481207
2023-08-31,158,1010692.0837233542,2105241.313405344,34721.91015625,2883841.2201872575,1007221.0085729505,2299528.561738694,1011533.2693816585,3164420.398471055
2023-09-01,158,1015149.2446387288,2114525.4459820767,34837.7109375,2893459.097337329,1010580.1837784416,2307197.7021390274,1015685.0018148251,3177408.4307960197
2023-09-05,158,1008370.2333624838,2100404.96870455,34641.96875,2877201.6568249296,1004902.0502130121,2294234.280804546,1009075.226437955,3156730.8034109455
2023-09-06,158,1003540.1602194784,2090344.071136258,34443.19140625,2860692.130276247,999135.872149871,2281069.8501230907,1004183.4140923049,3141427.549192199
2023-09-07,158,1005995.170820522,2095457.784625657,34500.73046875,2865471.0586088677,1000804.9782647936,2284880.490639094,1004810.6839048158,3143389.862692049
2023-09-08,158,1007716.209570217,2099042.656750589,34576.58984375,2871771.5873406744,1003005.5241406794,2289904.4308170145,1006535.9144566384,3148786.971136727
2023-09-11,158,1009132.8628104208,2101993.502983657,34663.71875,2879008.1112007634,1005532.9791232559,2295674.7184415525,1010674.0018450675,3161732.3171168994
2023-09-12,158,1009114.5994627952,2101955.460978024,34645.98828125,2877535.500494601,1005018.6496829548,2294500.482372161,1010377.858486005,3160805.8798808195
2023-09-13,158,1008104.1402609824,2099850.7047506575,34575.53125,2871683.6654412756,1002974.8162141931,2289834.3233098974,1006916.5039869357,3149977.5847424003
2023-09-14,158,1018682.9543211936,2121886.057322476,34907.109375,2899223.0104912566,1012593.3093207169,2311793.7536941734,1015190.9005177602,3175862.713743827
2023-09-15,158,1009002.8468001364,2101722.683531657,34618.23828125,2875230.713877158,1004213.6714181611,2292662.682628394,1007164.0567512943,3150752.014057724
